# FieldId Time[UTC] deltaT[sec] RA Dec
09501 2021-10-01T00:06:05.144 319.437 246.31580 6.79195
10181 2021-10-01T00:11:24.581 429.942 248.80000 11.51350
11072 2021-10-01T00:18:34.523 301.027 252.32877 17.80891
13949 2021-10-01T00:23:35.550 25.681 35.17241 41.41670
11721 2021-10-01T00:24:01.231 326.997 255.21127 22.53047
13406 2021-10-01T00:29:28.228 356.993 39.67742 36.69514
12832 2021-10-01T00:35:25.221 222.115 44.08163 31.97359
12433 2021-10-01T00:39:07.336 217.57 46.33663 28.82588
13707 2021-10-01T00:42:44.906 2.807 267.03296 38.26900
12022 2021-10-01T00:42:47.713 99.438 48.46154 25.67818
13886 2021-10-01T00:44:27.151 125.689 267.97751 39.84285
11600 2021-10-01T00:46:32.840 92.193 50.70422 22.53047
11385 2021-10-01T00:48:05.033 45.698 51.06976 20.95662
14234 2021-10-01T00:48:50.731 104.151 272.11768 42.99055
14402 2021-10-01T00:50:34.882 80.153 273.25302 44.56441
10951 2021-10-01T00:51:55.035 91.98 53.42466 17.80891
10731 2021-10-01T00:53:27.015 85.106 53.75566 16.23506
14724 2021-10-01T00:54:52.121 248.564 277.45221 47.71211
10061 2021-10-01T00:59:00.685 0.863 56.80000 11.51350
15027 2021-10-01T00:59:01.548 97.691 281.63266 50.85982
09836 2021-10-01T01:00:39.239 1488.885 57.34513 9.93965
06651 2021-10-01T01:25:28.124 122.584 68.80000 -12.09428
06428 2021-10-01T01:27:30.708 192.659 70.22421 -13.66814
05986 2021-10-01T01:30:43.367 114.381 71.18182 -16.81585
05768 2021-10-01T01:32:37.748 123.781 72.32877 -18.38970
05551 2021-10-01T01:34:41.529 87.719 73.82488 -19.96355
05337 2021-10-01T01:36:09.248 124.614 74.01869 -21.53741
05125 2021-10-01T01:38:13.862 213.385 75.56604 -23.11126
04708 2021-10-01T01:41:47.247 225.164 77.39130 -26.25896
04303 2021-10-01T01:45:32.411 227.173 79.70149 -29.40667
03910 2021-10-01T01:49:19.584 88.622 82.15385 -32.55437
03718 2021-10-01T01:50:48.206 254.579 82.50000 -34.12823
03346 2021-10-01T01:55:02.785 88.84 86.08696 -37.27593
03164 2021-10-01T01:56:31.625 379.258 86.51934 -38.84978
02646 2021-10-01T02:02:50.883 104.245 92.14285 -43.57134
02481 2021-10-01T02:04:35.128 471.735 93.29269 -45.14520
13772 2021-10-01T02:12:26.863 50.137 37.41573 39.84285
01869 2021-10-01T02:13:17.000 304.617 102.32877 -51.44061
13219 2021-10-01T02:18:21.617 217.78 41.90476 35.12129
12832 2021-10-01T02:21:59.397 222.121 44.08163 31.97359
12433 2021-10-01T02:25:41.518 220.377 46.33663 28.82588
12022 2021-10-01T02:29:21.895 225.064 48.46154 25.67818
11600 2021-10-01T02:33:06.959 92.348 50.70422 22.53047
11385 2021-10-01T02:34:39.307 229.868 51.06976 20.95662
10951 2021-10-01T02:38:29.175 92.133 53.42466 17.80891
10731 2021-10-01T02:40:01.308 234.893 53.75566 16.23506
10286 2021-10-01T02:43:56.201 98.655 56.25000 13.08736
10061 2021-10-01T02:45:34.856 98.635 56.80000 11.51350
09836 2021-10-01T02:47:13.491 1375.126 57.34513 9.93965
06875 2021-10-01T03:10:08.617 113.748 67.69911 -10.52043
06651 2021-10-01T03:12:02.365 315.282 68.80000 -12.09428
05986 2021-10-01T03:17:17.647 114.33 71.18182 -16.81585
05768 2021-10-01T03:19:11.977 211.526 72.32877 -18.38970
05337 2021-10-01T03:22:43.503 124.515 74.01869 -21.53741
05125 2021-10-01T03:24:48.018 213.416 75.56604 -23.11126
04708 2021-10-01T03:28:21.434 225.144 77.39130 -26.25896
04303 2021-10-01T03:32:06.578 88.55 79.70149 -29.40667
04105 2021-10-01T03:33:35.128 227.326 80.00000 -30.98052
03718 2021-10-01T03:37:22.454 343.408 82.50000 -34.12823
03164 2021-10-01T03:43:05.862 483.482 86.51934 -38.84978
02481 2021-10-01T03:51:09.344 521.866 93.29269 -45.14520
01869 2021-10-01T03:59:51.210 122.838 102.32877 -51.44061
07209 2021-10-01T04:01:54.048 225.597 237.88545 -8.94658
07666 2021-10-01T04:05:39.645 845.426 240.00002 -5.79887
09501 2021-10-01T04:19:45.071 92.05 246.31580 6.79195
09728 2021-10-01T04:21:17.121 227.394 246.60793 8.36580
10181 2021-10-01T04:25:04.515 92.132 248.80000 11.51350
10406 2021-10-01T04:26:36.647 214.659 249.10713 13.08736
10852 2021-10-01T04:30:11.306 325.535 250.85973 16.23506
11506 2021-10-01T04:35:36.841 314.095 253.67441 20.95662
12142 2021-10-01T04:40:50.936 224.089 256.15384 25.67818
12552 2021-10-01T04:44:35.025 112.79 258.41583 28.82588
12752 2021-10-01T04:46:27.815 113.286 259.59796 30.39973
12950 2021-10-01T04:48:21.101 113.772 260.81631 31.97359
13144 2021-10-01T04:50:14.873 100.453 262.07254 33.54744
13335 2021-10-01T04:51:55.326 114.672 262.85715 35.12129
13522 2021-10-01T04:53:49.998 359.845 264.19354 36.69514
14062 2021-10-01T04:59:49.843 103.052 268.96552 41.41670
14233 2021-10-01T05:01:32.895 252.152 270.00003 42.99055
14564 2021-10-01T05:05:45.047 258.665 273.91306 46.13826
14877 2021-10-01T05:10:03.712 251.015 278.28946 49.28596
15170 2021-10-01T05:14:14.727 1293.663 282.67606 52.43367
05646 2021-10-01T05:35:48.390 759.869 231.42859 -19.96355
07209 2021-10-01T05:48:28.259 1163.082 237.88545 -8.94658
09728 2021-10-01T06:07:51.341 319.517 246.60793 8.36580
10406 2021-10-01T06:13:10.858 92.239 249.10713 13.08736
10629 2021-10-01T06:14:43.097 122.407 249.41704 14.66121
10852 2021-10-01T06:16:45.504 201.949 250.85973 16.23506
11290 2021-10-01T06:20:07.453 123.561 252.16591 19.38277
11506 2021-10-01T06:22:11.014 17.78 253.67441 20.95662
14122 2021-10-01T06:22:28.794 218.136 34.94118 42.99055
13772 2021-10-01T06:26:06.930 78.243 37.41573 39.84285
12142 2021-10-01T06:27:25.173 56.518 256.15384 25.67818
13592 2021-10-01T06:28:21.691 55.261 39.56044 38.26900
12348 2021-10-01T06:29:16.952 112.279 257.26828 27.25203
12552 2021-10-01T06:31:09.231 52.28 258.41583 28.82588
13219 2021-10-01T06:32:01.511 60.498 41.90476 35.12129
12752 2021-10-01T06:33:02.009 157.411 259.59796 30.39973
12832 2021-10-01T06:35:39.420 170.129 44.08163 31.97359
13335 2021-10-01T06:38:29.549 51.985 262.85715 35.12129
12433 2021-10-01T06:39:21.534 62.681 46.33663 28.82588
13522 2021-10-01T06:40:24.215 101.265 264.19354 36.69514
13706 2021-10-01T06:42:05.480 56.407 265.05493 38.26900
12022 2021-10-01T06:43:01.887 224.888 48.46154 25.67818
11600 2021-10-01T06:46:46.775 80.338 50.70422 22.53047
14233 2021-10-01T06:48:07.113 12.366 270.00003 42.99055
11385 2021-10-01T06:48:19.479 91.066 51.06976 20.95662
14401 2021-10-01T06:49:50.545 138.459 271.08435 44.56441
10951 2021-10-01T06:52:09.004 10.244 53.42466 17.80891
14564 2021-10-01T06:52:19.248 82.24 273.91306 46.13826
10731 2021-10-01T06:53:41.488 22.696 53.75566 16.23506
14723 2021-10-01T06:54:04.184 245.702 275.15924 47.71211
15026 2021-10-01T06:58:09.886 163.643 279.18369 50.85982
09836 2021-10-01T07:00:53.529 98.783 57.34513 9.93965
09609 2021-10-01T07:02:32.312 944.083 57.88546 8.36580
07555 2021-10-01T07:18:16.395 105.571 64.73685 -5.79887
07327 2021-10-01T07:20:01.966 113.266 65.52632 -7.37273
07101 2021-10-01T07:21:55.232 113.437 66.60793 -8.94658
06875 2021-10-01T07:23:48.669 306.479 67.69911 -10.52043
06206 2021-10-01T07:28:55.148 315.771 69.72973 -15.24200
05550 2021-10-01T07:34:10.919 335.564 72.16590 -19.96355
04915 2021-10-01T07:39:46.483 223.314 75.42857 -24.68511
04504 2021-10-01T07:43:29.797 88.614 77.64706 -27.83282
04302 2021-10-01T07:44:58.411 225.507 77.91045 -29.40667
03909 2021-10-01T07:48:43.918 239.132 80.30769 -32.55437
03529 2021-10-01T07:52:43.050 100.99 83.29787 -35.70208
03345 2021-10-01T07:54:24.040 243.896 84.13043 -37.27593
02987 2021-10-01T07:58:27.936 102.466 87.45763 -40.42364
02813 2021-10-01T08:00:10.402 116.844 88.43930 -41.99749
02645 2021-10-01T08:02:07.246 415.726 90.00000 -43.57134
14122 2021-10-01T08:09:02.972 95.592 34.94118 42.99055
02015 2021-10-01T08:10:38.564 106.568 98.40000 -49.86675
01868 2021-10-01T08:12:25.132 125.598 99.86301 -51.44061
01727 2021-10-01T08:14:30.730 25.112 102.12766 -53.01446
13592 2021-10-01T08:14:55.842 219.871 39.56044 38.26900
13219 2021-10-01T08:18:35.713 217.955 41.90476 35.12129
12832 2021-10-01T08:22:13.668 222.101 44.08163 31.97359
12433 2021-10-01T08:25:55.769 220.333 46.33663 28.82588
12022 2021-10-01T08:29:36.102 224.803 48.46154 25.67818
11600 2021-10-01T08:33:20.905 92.849 50.70422 22.53047
11385 2021-10-01T08:34:53.754 229.369 51.06976 20.95662
10951 2021-10-01T08:38:43.123 92.628 53.42466 17.80891
10731 2021-10-01T08:40:15.751 333.07 53.75566 16.23506
10061 2021-10-01T08:45:48.821 98.891 56.80000 11.51350
09836 2021-10-01T08:47:27.712 98.855 57.34513 9.93965
09609 2021-10-01T08:49:06.567 944.116 57.88546 8.36580
07555 2021-10-01T09:04:50.683 105.568 64.73685 -5.79887
07327 2021-10-01T09:06:36.251 113.195 65.52632 -7.37273
07101 2021-10-01T09:08:29.446 113.368 66.60793 -8.94658
06875 2021-10-01T09:10:22.814 192.851 67.69911 -10.52043
06427 2021-10-01T09:13:35.665 113.722 68.60986 -13.66814
06206 2021-10-01T09:15:29.387 315.795 69.72973 -15.24200
05550 2021-10-01T09:20:45.182 211.466 72.16590 -19.96355
05124 2021-10-01T09:24:16.648 124.008 73.86793 -23.11126
04915 2021-10-01T09:26:20.656 312.005 75.42857 -24.68511
04302 2021-10-01T09:31:32.661 225.477 77.91045 -29.40667
03909 2021-10-01T09:35:18.138 340.104 80.30769 -32.55437
03345 2021-10-01T09:40:58.242 346.36 84.13043 -37.27593
02813 2021-10-01T09:46:44.602 116.848 88.43930 -41.99749
02645 2021-10-01T09:48:41.450 103.544 90.00000 -43.57134
02480 2021-10-01T09:50:24.994 514.349 91.09756 -45.14520
01868 2021-10-01T09:58:59.343 125.602 99.86301 -51.44061
01727 2021-10-01T10:01:04.945 63.253 102.12766 -53.01446
07209 2021-10-01T10:02:08.198 64.13 237.88545 -8.94658
01590 2021-10-01T10:03:12.328 239.063 104.55882 -54.58831
07894 2021-10-01T10:07:11.391 105.589 239.73799 -4.22502
08124 2021-10-01T10:08:56.980 105.613 240.52402 -2.65117
08353 2021-10-01T10:10:42.593 105.625 241.31004 -1.07732
08583 2021-10-01T10:12:28.218 105.619 242.09607 0.49654
08812 2021-10-01T10:14:13.837 105.598 242.88210 2.07039
09042 2021-10-01T10:15:59.435 105.563 243.66812 3.64424
09271 2021-10-01T10:17:44.998 318.687 244.45415 5.21809
09955 2021-10-01T10:23:03.685 319.511 246.90265 9.93965
10629 2021-10-01T10:28:23.196 201.588 249.41704 14.66121
11071 2021-10-01T10:31:44.784 122.671 250.68494 17.80891
11290 2021-10-01T10:33:47.455 202.597 252.16591 19.38277
11720 2021-10-01T10:37:10.052 1217.117 253.52113 22.53047
13885 2021-10-01T10:57:27.169 102.039 265.95505 39.84285
14061 2021-10-01T10:59:09.208 350.997 266.89655 41.41670
14563 2021-10-01T11:05:00.205 254.916 271.67703 46.13826
14876 2021-10-01T11:09:15.121 247.15 275.92105 49.28596
15169 2021-10-01T11:13:22.271 160.26 280.14087 52.43367
15309 2021-10-01T11:16:02.531 1200.51 283.79562 54.00752
05646 2021-10-01T11:36:03.041 213.765 231.42859 -19.96355
06085 2021-10-01T11:39:36.806 213.26 233.18181 -16.81585
06530 2021-10-01T11:43:10.066 212.64 234.88788 -13.66814
06981 2021-10-01T11:46:42.706 119.632 236.54866 -10.52043
07209 2021-10-01T11:48:42.338 303.32 237.88545 -8.94658
07894 2021-10-01T11:53:45.658 105.581 239.73799 -4.22502
08124 2021-10-01T11:55:31.239 105.606 240.52402 -2.65117
08353 2021-10-01T11:57:16.845 105.616 241.31004 -1.07732
08583 2021-10-01T11:59:02.461 105.611 242.09607 0.49654
08812 2021-10-01T12:00:48.072 105.59 242.88210 2.07039
09042 2021-10-01T12:02:33.662 105.556 243.66812 3.64424
09271 2021-10-01T12:04:19.218 92.469 244.45415 5.21809
09500 2021-10-01T12:05:51.687 226.185 244.73685 6.79195
09955 2021-10-01T12:09:37.872 92.605 246.90265 9.93965
10180 2021-10-01T12:11:10.477 428.55 247.20001 11.51350
11071 2021-10-01T12:18:19.027 202.168 250.68494 17.80891
11505 2021-10-01T12:21:41.195 61.88 251.99998 20.95662
14122 2021-10-01T12:22:43.075 61.175 34.94118 42.99055
11720 2021-10-01T12:23:44.250 75.225 253.52113 22.53047
13950 2021-10-01T12:24:59.475 216.38 37.24138 41.41670
13592 2021-10-01T12:28:35.855 120.868 39.56044 38.26900
12551 2021-10-01T12:30:36.723 99.108 256.63367 28.82588
13219 2021-10-01T12:32:15.831 12.836 41.90476 35.12129
12751 2021-10-01T12:32:28.667 112.424 257.78894 30.39973
12949 2021-10-01T12:34:21.091 92.781 258.97958 31.97359
12832 2021-10-01T12:35:53.872 20.12 44.08163 31.97359
13143 2021-10-01T12:36:13.992 99.954 260.20724 33.54744
13334 2021-10-01T12:37:53.946 101.973 260.95239 35.12129
12433 2021-10-01T12:39:35.919 11.801 46.33663 28.82588
13521 2021-10-01T12:39:47.720 208.46 262.25806 36.69514
12022 2021-10-01T12:43:16.180 147.241 48.46154 25.67818
14061 2021-10-01T12:45:43.421 77.334 266.89655 41.41670
11600 2021-10-01T12:47:00.755 25.075 50.70422 22.53047
14232 2021-10-01T12:47:25.830 68.109 267.88239 42.99055
11385 2021-10-01T12:48:33.939 180.482 51.06976 20.95662
14563 2021-10-01T12:51:34.421 104.173 271.67703 46.13826
14722 2021-10-01T12:53:18.594 37.277 272.86624 47.71211
10731 2021-10-01T12:53:55.871 113.453 53.75566 16.23506
14876 2021-10-01T12:55:49.324 247.16 275.92105 49.28596
15169 2021-10-01T12:59:56.484 71.108 280.14087 52.43367
09836 2021-10-01T13:01:07.592 99.015 57.34513 9.93965
09609 2021-10-01T13:02:46.607 84.113 57.88546 8.36580
15442 2021-10-01T13:04:10.720 14.854 285.00000 55.58138
09382 2021-10-01T13:04:25.574 98.909 58.42105 6.79195
09153 2021-10-01T13:06:04.483 105.541 58.95196 5.21809
08925 2021-10-01T13:07:50.024 105.573 59.73799 3.64424
08696 2021-10-01T13:09:35.597 105.592 60.52402 2.07039
08468 2021-10-01T13:11:21.189 105.596 61.31004 0.49654
08239 2021-10-01T13:13:06.785 105.584 62.09607 -1.07732
08011 2021-10-01T13:14:52.369 105.56 62.88210 -2.65117
07782 2021-10-01T13:16:37.929 112.796 63.66812 -4.22502
07555 2021-10-01T13:18:30.725 105.554 64.73685 -5.79887
07327 2021-10-01T13:20:16.279 298.324 65.52632 -7.37273
06650 2021-10-01T13:25:14.603 121.118 67.20000 -12.09428
06427 2021-10-01T13:27:15.721 307.098 68.60986 -13.66814
05767 2021-10-01T13:32:22.819 210.68 70.68494 -18.38970
05336 2021-10-01T13:35:53.499 306.161 72.33645 -21.53741
16083 2021-10-01T13:40:59.660 118.29 74.99084 -26.02222
04503 2021-10-01T13:42:57.950 223.64 75.88235 -27.83282
04104 2021-10-01T13:46:41.590 225.558 78.18182 -30.98052
03717 2021-10-01T13:50:27.148 100.096 80.62500 -34.12823
03528 2021-10-01T13:52:07.244 240.153 81.38297 -35.70208
03163 2021-10-01T13:56:07.397 101.498 84.53039 -38.84978
02986 2021-10-01T13:57:48.895 101.82 85.42373 -40.42364
02812 2021-10-01T13:59:30.715 115.277 86.35838 -41.99749
02644 2021-10-01T14:01:25.992 262.925 87.85714 -43.57134
02320 2021-10-01T14:05:48.917 119.715 92.25000 -46.71905
02164 2021-10-01T14:07:48.632 121.249 94.06451 -48.29290
02014 2021-10-01T14:09:49.881 103.773 96.00000 -49.86675
13950 2021-10-01T14:11:33.654 1.972 37.24138 41.41670
01867 2021-10-01T14:11:35.626 123.642 97.39726 -51.44061
01726 2021-10-01T14:13:39.268 90.851 99.57446 -53.01446
13592 2021-10-01T14:15:10.119 132.213 39.56044 38.26900
13407 2021-10-01T14:17:22.332 218.127 41.61290 36.69514
13027 2021-10-01T14:21:00.459 222.112 43.83420 33.54744
12634 2021-10-01T14:24:42.571 307.863 46.13065 30.39973
12022 2021-10-01T14:29:50.434 224.469 48.46154 25.67818
11600 2021-10-01T14:33:34.903 93.321 50.70422 22.53047
11385 2021-10-01T14:35:08.224 228.794 51.06976 20.95662
10951 2021-10-01T14:38:57.018 93.094 53.42466 17.80891
10731 2021-10-01T14:40:30.112 530.678 53.75566 16.23506
09609 2021-10-01T14:49:20.790 99.029 57.88546 8.36580
09382 2021-10-01T14:50:59.819 98.971 58.42105 6.79195
09153 2021-10-01T14:52:38.790 105.529 58.95196 5.21809
08925 2021-10-01T14:54:24.319 105.561 59.73799 3.64424
08696 2021-10-01T14:56:09.880 105.579 60.52402 2.07039
08468 2021-10-01T14:57:55.459 105.583 61.31004 0.49654
08239 2021-10-01T14:59:41.042 105.572 62.09607 -1.07732
08011 2021-10-01T15:01:26.614 105.547 62.88210 -2.65117
07782 2021-10-01T15:03:12.161 112.713 63.66812 -4.22502
07555 2021-10-01T15:05:04.874 105.546 64.73685 -5.79887
07327 2021-10-01T15:06:50.420 298.473 65.52632 -7.37273
06650 2021-10-01T15:11:48.893 120.973 67.20000 -12.09428
06427 2021-10-01T15:13:49.866 193.561 68.60986 -13.66814
05985 2021-10-01T15:17:03.427 113.614 69.54546 -16.81585
05767 2021-10-01T15:18:57.041 210.687 70.68494 -18.38970
05336 2021-10-01T15:22:27.728 424.465 72.33645 -21.53741
04503 2021-10-01T15:29:32.193 223.597 75.88235 -27.83282
04104 2021-10-01T15:33:15.790 225.528 78.18182 -30.98052
03717 2021-10-01T15:37:01.318 100.142 80.62500 -34.12823
03528 2021-10-01T15:38:41.460 100.457 81.38297 -35.70208
03344 2021-10-01T15:40:21.917 241.175 82.17391 -37.27593
02986 2021-10-01T15:44:23.092 101.857 85.42373 -40.42364
02812 2021-10-01T15:46:04.949 115.275 86.35838 -41.99749
02644 2021-10-01T15:48:00.224 530.063 87.85714 -43.57134
06530 2021-10-01T15:56:50.287 79.556 234.88788 -13.66814
01867 2021-10-01T15:58:09.843 133.019 97.39726 -51.44061
06981 2021-10-01T16:00:22.862 115.988 236.54866 -10.52043
01589 2021-10-01T16:02:18.850 3.262 101.91177 -54.58831
07209 2021-10-01T16:02:22.112 144.035 237.88545 -8.94658
01459 2021-10-01T16:04:46.147 159.558 105.23077 -56.16217
07894 2021-10-01T16:07:25.705 105.554 239.73799 -4.22502
08124 2021-10-01T16:09:11.259 105.577 240.52402 -2.65117
08353 2021-10-01T16:10:56.836 105.587 241.31004 -1.07732
08583 2021-10-01T16:12:42.423 105.583 242.09607 0.49654
08812 2021-10-01T16:14:28.006 105.564 242.88210 2.07039
09042 2021-10-01T16:16:13.570 105.533 243.66812 3.64424
09271 2021-10-01T16:17:59.103 92.752 244.45415 5.21809
09500 2021-10-01T16:19:31.855 318.678 244.73685 6.79195
10180 2021-10-01T16:24:50.533 92.873 247.20001 11.51350
10405 2021-10-01T16:26:23.406 213.902 247.49998 13.08736
10851 2021-10-01T16:29:57.308 323.965 249.23077 16.23506
11505 2021-10-01T16:35:21.273 202.737 251.99998 20.95662
11931 2021-10-01T16:38:44.010 110.439 253.36493 24.10432
12141 2021-10-01T16:40:34.449 110.92 254.42308 25.67818
12347 2021-10-01T16:42:25.369 111.406 255.51219 27.25203
12551 2021-10-01T16:44:16.775 111.893 256.63367 28.82588
12751 2021-10-01T16:46:08.668 325.313 257.78894 30.39973
13334 2021-10-01T16:51:33.981 113.746 260.95239 35.12129
13521 2021-10-01T16:53:27.727 100.777 262.25806 36.69514
13705 2021-10-01T16:55:08.504 101.091 263.07693 38.26900
13884 2021-10-01T16:56:49.595 359.032 263.93259 39.84285
14400 2021-10-01T17:02:48.627 340.341 268.91565 44.56441
14875 2021-10-01T17:08:28.968 151.659 273.55264 49.28596
15025 2021-10-01T17:11:00.627 248.625 276.73471 50.85982
15308 2021-10-01T17:15:09.252 1482.146 281.16788 54.00752
06085 2021-10-01T17:39:51.398 213.166 233.18181 -16.81585
06530 2021-10-01T17:43:24.564 212.538 234.88788 -13.66814
06981 2021-10-01T17:46:57.102 303.975 236.54866 -10.52043
07665 2021-10-01T17:52:01.077 118.804 238.42107 -5.79887
07894 2021-10-01T17:53:59.881 105.538 239.73799 -4.22502
08124 2021-10-01T17:55:45.419 105.561 240.52402 -2.65117
08353 2021-10-01T17:57:30.980 515.077 241.31004 -1.07732
09500 2021-10-01T18:06:06.057 92.894 244.73685 6.79195
09727 2021-10-01T18:07:38.951 318.711 245.02202 8.36580
10405 2021-10-01T18:12:57.662 213.861 247.49998 13.08736
10851 2021-10-01T18:16:31.523 201.881 249.23077 16.23506
11289 2021-10-01T18:19:53.404 320.353 250.50691 19.38277
13950 2021-10-01T18:25:13.757 4.471 37.24138 41.41670
11931 2021-10-01T18:25:18.228 110.411 253.36493 24.10432
12141 2021-10-01T18:27:08.639 19.004 254.42308 25.67818
13773 2021-10-01T18:27:27.643 214.594 39.43820 39.84285
13407 2021-10-01T18:31:02.237 218.168 41.61290 36.69514
13027 2021-10-01T18:34:40.405 222.011 43.83420 33.54744
12634 2021-10-01T18:38:22.416 301.397 46.13065 30.39973
13884 2021-10-01T18:43:23.813 6.8 263.93259 39.84285
12022 2021-10-01T18:43:30.613 94.642 48.46154 25.67818
14060 2021-10-01T18:45:05.255 129.549 264.82758 41.41670
11600 2021-10-01T18:47:14.804 93.635 50.70422 22.53047
11385 2021-10-01T18:48:48.439 123.618 51.06976 20.95662
14562 2021-10-01T18:50:52.057 198.131 269.44101 46.13826
10731 2021-10-01T18:54:10.188 52.994 53.75566 16.23506
14875 2021-10-01T18:55:03.182 243.312 273.55264 49.28596
15168 2021-10-01T18:59:06.494 234.174 277.60565 52.43367
09609 2021-10-01T19:03:00.668 15.919 57.88546 8.36580
15441 2021-10-01T19:03:16.587 182.355 282.27274 55.58138
09153 2021-10-01T19:06:18.942 105.492 58.95196 5.21809
08925 2021-10-01T19:08:04.434 105.521 59.73799 3.64424
08696 2021-10-01T19:09:49.955 105.538 60.52402 2.07039
08468 2021-10-01T19:11:35.493 105.543 61.31004 0.49654
08239 2021-10-01T19:13:21.036 105.534 62.09607 -1.07732
08011 2021-10-01T19:15:06.570 509.528 62.88210 -2.65117
06874 2021-10-01T19:23:36.098 112.821 66.10619 -10.52043
06650 2021-10-01T19:25:28.919 193.583 67.20000 -12.09428
06205 2021-10-01T19:28:42.502 120.942 68.10811 -15.24200
05985 2021-10-01T19:30:43.444 193.991 69.54546 -16.81585
05549 2021-10-01T19:33:57.435 210.558 70.50691 -19.96355
05123 2021-10-01T19:37:27.993 122.564 72.16982 -23.11126
04914 2021-10-01T19:39:30.557 88.983 73.71429 -24.68511
04706 2021-10-01T19:40:59.540 221.758 73.91304 -26.25896
04301 2021-10-01T19:44:41.298 223.664 76.11941 -29.40667
03908 2021-10-01T19:48:24.962 89.362 78.46154 -32.55437
03716 2021-10-01T19:49:54.324 337.089 78.75000 -34.12823
03162 2021-10-01T19:55:31.413 100.898 82.54144 -38.84978
02985 2021-10-01T19:57:12.311 473.999 83.38983 -40.42364
02319 2021-10-01T20:05:06.310 117.964 90.00000 -46.71905
02163 2021-10-01T20:07:04.274 119.415 91.74194 -48.29290
02013 2021-10-01T20:09:03.689 298.111 93.60001 -49.86675
13773 2021-10-01T20:14:01.800 214.654 39.43820 39.84285
13407 2021-10-01T20:17:36.454 218.177 41.61290 36.69514
13027 2021-10-01T20:21:14.631 93.797 43.83420 33.54744
01213 2021-10-01T20:22:48.428 128.162 111.00000 -59.30987
12634 2021-10-01T20:24:56.590 220.191 46.13065 30.39973
12229 2021-10-01T20:28:36.781 312.196 48.29268 27.25203
11600 2021-10-01T20:33:48.977 321.906 50.70422 22.53047
10951 2021-10-01T20:39:10.883 93.531 53.42466 17.80891
10731 2021-10-01T20:40:44.414 530.373 53.75566 16.23506
09609 2021-10-01T20:49:34.787 99.22 57.88546 8.36580
09382 2021-10-01T20:51:14.007 99.161 58.42105 6.79195
09153 2021-10-01T20:52:53.168 105.47 58.95196 5.21809
08925 2021-10-01T20:54:38.638 105.501 59.73799 3.64424
08696 2021-10-01T20:56:24.139 105.517 60.52402 2.07039
08468 2021-10-01T20:58:09.656 105.522 61.31004 0.49654
08239 2021-10-01T20:59:55.178 105.514 62.09607 -1.07732
08011 2021-10-01T21:01:40.692 509.627 62.88210 -2.65117
06874 2021-10-01T21:10:10.319 112.736 66.10619 -10.52043
06650 2021-10-01T21:12:03.055 193.722 67.20000 -12.09428
06205 2021-10-01T21:15:16.777 314.917 68.10811 -15.24200
05549 2021-10-01T21:20:31.694 210.552 70.50691 -19.96355
05123 2021-10-01T21:24:02.246 211.544 72.16982 -23.11126
04706 2021-10-01T21:27:33.790 221.7 73.91304 -26.25896
04301 2021-10-01T21:31:15.490 313.081 76.11941 -29.40667
03716 2021-10-01T21:36:28.571 337.049 78.75000 -34.12823
03162 2021-10-01T21:42:05.620 100.935 82.54144 -38.84978
02985 2021-10-01T21:43:46.555 473.951 83.38983 -40.42364
02319 2021-10-01T21:51:40.506 117.967 90.00000 -46.71905
02163 2021-10-01T21:53:38.473 119.419 91.74194 -48.29290
02013 2021-10-01T21:55:37.892 86.819 93.60001 -49.86675
06530 2021-10-01T21:57:04.711 18.141 234.88788 -13.66814
01866 2021-10-01T21:57:22.852 121.697 94.93150 -51.44061
01725 2021-10-01T21:59:24.549 72.589 97.02127 -53.01446
06981 2021-10-01T22:00:37.138 194.702 236.54866 -10.52043
01458 2021-10-01T22:03:51.840 109.48 102.46154 -56.16217
07665 2021-10-01T22:05:41.320 118.398 238.42107 -5.79887
07894 2021-10-01T22:07:39.718 102.92 239.73799 -4.22502
01213 2021-10-01T22:09:22.638 716.418 111.00000 -59.30987
09727 2021-10-01T22:21:19.056 318.552 245.02202 8.36580
10405 2021-10-01T22:26:37.608 93.225 247.49998 13.08736
10628 2021-10-01T22:28:10.833 322.567 247.80269 14.66121
11289 2021-10-01T22:33:33.400 202.475 250.50691 19.38277
11719 2021-10-01T22:36:55.875 522.134 251.83098 22.53047
12750 2021-10-01T22:45:38.009 111.498 255.97990 30.39973
12948 2021-10-01T22:47:29.507 111.968 257.14285 31.97359
13142 2021-10-01T22:49:21.475 99.538 258.34198 33.54744
13333 2021-10-01T22:51:01.013 112.818 259.04761 35.12129
13520 2021-10-01T22:52:53.831 453.247 260.32257 36.69514
14231 2021-10-01T23:00:27.078 102.14 265.76474 42.99055
14399 2021-10-01T23:02:09.218 246.32 266.74698 44.56441
14721 2021-10-01T23:06:15.538 238.35 270.57324 47.71211
15024 2021-10-01T23:10:13.888 496.215 274.28571 50.85982
15570 2021-10-01T23:18:30.103 1295.855 283.46457 57.15523
06085 2021-10-01T23:40:05.958 213.003 233.18181 -16.81585
06530 2021-10-01T23:43:38.961 212.369 234.88788 -13.66814
06981 2021-10-01T23:47:11.330 198.782 236.54866 -10.52043
07436 2021-10-01T23:50:30.112 105.474 237.63159 -7.37273
07665 2021-10-01T23:52:15.586 937.645 238.42107 -5.79887
09727 2021-10-02T00:07:53.231 93.286 245.02202 8.36580
