ID,File name,Field ID,Filter,Observation Date,Exposure time [s],# trans,# objects,TQC flag
82462,ML1_20211104_210637_red,16061,q,2021-11-04 21:06:37.553000,60.0,77,9984,yellow
82461,ML1_20211104_210507_red,16061,i,2021-11-04 21:05:07.502000,60.0,73,5707,orange
82460,ML1_20211104_210336_red,16061,u,2021-11-04 21:03:36.713000,60.0,22,3767,yellow
82459,ML1_20211104_210208_red,16061,q,2021-11-04 21:02:08.912000,60.0,88,10586,yellow
82458,ML1_20211104_210040_red,16061,i,2021-11-04 21:00:40.722000,60.0,108,6681,yellow
82457,ML1_20211104_205911_red,16061,u,2021-11-04 20:59:11.823000,60.0,20,3756,yellow
82456,ML1_20211104_205742_red,16061,q,2021-11-04 20:57:42.932000,60.0,95,9175,yellow
82455,ML1_20211104_205613_red,16061,i,2021-11-04 20:56:13.984000,60.0,80,7696,yellow
82454,ML1_20211104_205444_red,16061,u,2021-11-04 20:54:44.714000,60.0,20,3713,yellow
82453,ML1_20211104_205318_red,16061,q,2021-11-04 20:53:18.375000,60.0,130,9317,yellow
82452,ML1_20211104_205148_red,16061,i,2021-11-04 20:51:48.384000,60.0,101,6378,yellow
82451,ML1_20211104_205019_red,16061,u,2021-11-04 20:50:19.840000,60.0,29,3938,yellow
82450,ML1_20211104_204849_red,16061,q,2021-11-04 20:48:49.606000,60.0,109,9902,yellow
82449,ML1_20211104_204719_red,16061,i,2021-11-04 20:47:19.885000,60.0,91,7096,yellow
82448,ML1_20211104_204551_red,16061,u,2021-11-04 20:45:51.671000,60.0,24,3665,yellow
82447,ML1_20211104_204423_red,16061,q,2021-11-04 20:44:23.155000,60.0,106,12036,yellow
82446,ML1_20211104_204253_red,16061,i,2021-11-04 20:42:53.396000,60.0,108,6443,yellow
82445,ML1_20211104_204124_red,16061,u,2021-11-04 20:41:24.266000,60.0,21,3873,yellow
82444,ML1_20211104_203957_red,16061,q,2021-11-04 20:39:57.007000,60.0,129,9585,yellow
82443,ML1_20211104_203828_red,16061,i,2021-11-04 20:38:28.546000,60.0,86,6977,yellow
82442,ML1_20211104_203659_red,16061,u,2021-11-04 20:36:59.807000,60.0,28,3622,orange
82441,ML1_20211104_203530_red,16061,q,2021-11-04 20:35:30.317000,60.0,95,10641,yellow
82440,ML1_20211104_203400_red,16061,i,2021-11-04 20:34:00.987000,60.0,84,6948,yellow
82439,ML1_20211104_203232_red,16061,u,2021-11-04 20:32:32.168000,60.0,30,3785,yellow
82438,ML1_20211104_203109_red,16061,q,2021-11-04 20:31:09.128000,60.0,113,9500,yellow
82437,ML1_20211104_202655_red,16072,z,2021-11-04 20:26:55.819000,60.0,369,14780,yellow
82436,ML1_20211104_202527_red,16072,q,2021-11-04 20:25:27.043000,60.0,179,29045,yellow
82435,ML1_20211104_202356_red,16072,r,2021-11-04 20:23:56.999000,60.0,334,22757,yellow
82434,ML1_20211104_202230_red,16072,q,2021-11-04 20:22:30.539000,60.0,469,27902,yellow
82433,ML1_20211104_202101_red,16072,g,2021-11-04 20:21:01.580000,60.0,332,18744,yellow
82432,ML1_20211104_201932_red,16072,q,2021-11-04 20:19:32.761000,60.0,841,26416,yellow
82431,ML1_20211104_201802_red,16072,i,2021-11-04 20:18:02.831000,60.0,353,21480,yellow
82430,ML1_20211104_201633_red,16072,q,2021-11-04 20:16:33.580000,60.0,278,27268,yellow
82429,ML1_20211104_201504_red,16072,u,2021-11-04 20:15:04.971000,60.0,45,8079,yellow
82428,ML1_20211104_201341_red,16072,q,2021-11-04 20:13:41.942000,60.0,335,29382,yellow
82427,ML1_20211104_201036_red,16016,i,2021-11-04 20:10:36.487000,60.0,100,8184,yellow
82426,ML1_20211104_200906_red,16016,u,2021-11-04 20:09:06.282000,60.0,19,3735,yellow
82425,ML1_20211104_200747_red,16016,u,2021-11-04 20:07:47.784000,60.0,20,3780,yellow
82424,ML1_20211104_200620_red,16016,q,2021-11-04 20:06:20.813000,60.0,85,10458,orange
82423,ML1_20211104_200451_red,16016,i,2021-11-04 20:04:51.523000,60.0,99,8257,yellow
82422,ML1_20211104_200321_red,16016,q,2021-11-04 20:03:21.855000,60.0,80,13276,yellow
82421,ML1_20211104_200019_red,16072,u,2021-11-04 20:00:19.064000,60.0,53,7811,yellow
82420,ML1_20211104_195850_red,16072,q,2021-11-04 19:58:50.235000,60.0,403,28114,yellow
82419,ML1_20211104_195721_red,16072,z,2021-11-04 19:57:21.944000,60.0,449,15987,yellow
82418,ML1_20211104_195552_red,16072,q,2021-11-04 19:55:52.785000,60.0,464,29542,yellow
82417,ML1_20211104_195422_red,16072,r,2021-11-04 19:54:22.595000,60.0,672,23522,yellow
82416,ML1_20211104_195255_red,16072,q,2021-11-04 19:52:55.095000,60.0,433,29932,yellow
82415,ML1_20211104_195125_red,16072,g,2021-11-04 19:51:25.985000,60.0,171,18121,yellow
82414,ML1_20211104_194958_red,16072,q,2021-11-04 19:49:58.636000,60.0,541,28088,yellow
82413,ML1_20211104_194832_red,16072,i,2021-11-04 19:48:32.026000,60.0,257,23298,yellow
82412,ML1_20211104_194702_red,16072,q,2021-11-04 19:47:02.486000,60.0,264,30034,yellow
82411,ML1_20211104_194534_red,16072,u,2021-11-04 19:45:34.347000,60.0,65,8343,yellow
82410,ML1_20211104_194406_red,16072,q,2021-11-04 19:44:06.456000,60.0,301,29743,yellow
82409,ML1_20211104_194238_red,16072,z,2021-11-04 19:42:38.368000,60.0,421,16913,yellow
82408,ML1_20211104_194109_red,16072,q,2021-11-04 19:41:09.536000,60.0,344,29756,yellow
82407,ML1_20211104_193940_red,16072,r,2021-11-04 19:39:40.667000,60.0,234,24408,yellow
82406,ML1_20211104_193812_red,16072,q,2021-11-04 19:38:12.688000,60.0,357,29246,yellow
82405,ML1_20211104_193644_red,16072,g,2021-11-04 19:36:44.268000,60.0,170,20513,yellow
82404,ML1_20211104_193516_red,16072,q,2021-11-04 19:35:16.104000,60.0,246,27939,yellow
82403,ML1_20211104_193348_red,16072,i,2021-11-04 19:33:48.200000,60.0,323,23048,yellow
82402,ML1_20211104_193218_red,16072,q,2021-11-04 19:32:18.629000,60.0,276,29096,yellow
82401,ML1_20211104_193051_red,16072,u,2021-11-04 19:30:51.908000,60.0,50,8183,yellow
82400,ML1_20211104_192925_red,16072,q,2021-11-04 19:29:25.238000,60.0,329,28454,yellow
82399,ML1_20211104_192755_red,16072,z,2021-11-04 19:27:55.511000,60.0,390,16385,yellow
82398,ML1_20211104_192628_red,16072,q,2021-11-04 19:26:28.439000,60.0,282,27500,yellow
82397,ML1_20211104_192502_red,16072,r,2021-11-04 19:25:02.400000,60.0,226,22472,yellow
82396,ML1_20211104_192332_red,16072,q,2021-11-04 19:23:32.310000,60.0,476,28670,yellow
82395,ML1_20211104_192204_red,16072,g,2021-11-04 19:22:04.250000,60.0,219,20031,yellow
82394,ML1_20211104_192035_red,16072,q,2021-11-04 19:20:35.416000,60.0,326,28492,yellow
82393,ML1_20211104_191906_red,16072,i,2021-11-04 19:19:06.031000,60.0,408,23254,yellow
82392,ML1_20211104_191736_red,16072,q,2021-11-04 19:17:36.790000,60.0,262,24665,yellow
82391,ML1_20211104_191608_red,16072,u,2021-11-04 19:16:08.171000,60.0,67,7513,yellow
82390,ML1_20211104_191438_red,16072,q,2021-11-04 19:14:38.421000,60.0,438,27789,yellow
82389,ML1_20211104_191143_red,16059,q,2021-11-04 19:11:43.372000,60.0,62,11867,yellow
82388,ML1_20211104_191014_red,16059,i,2021-11-04 19:10:14.617000,60.0,32,7046,yellow
82387,ML1_20211104_190845_red,16059,u,2021-11-04 19:08:45.883000,60.0,19,3698,yellow
82386,ML1_20211104_190716_red,16059,q,2021-11-04 19:07:16.323000,60.0,69,9363,orange
82385,ML1_20211104_190547_red,16059,i,2021-11-04 19:05:47.633000,60.0,48,8170,yellow
82384,ML1_20211104_190418_red,16059,u,2021-11-04 19:04:18.944000,60.0,16,3781,yellow
82383,ML1_20211104_190249_red,16059,q,2021-11-04 19:02:49.903000,60.0,58,12168,yellow
82382,ML1_20211104_190121_red,16059,i,2021-11-04 19:01:21.983000,60.0,46,6446,yellow
82381,ML1_20211104_185952_red,16059,u,2021-11-04 18:59:52.943000,60.0,15,3891,yellow
82380,ML1_20211104_185824_red,16059,q,2021-11-04 18:58:24.974000,60.0,80,12215,yellow
82379,ML1_20211104_185656_red,16059,i,2021-11-04 18:56:56.545000,60.0,47,8343,yellow
82378,ML1_20211104_185528_red,16059,u,2021-11-04 18:55:28.850000,60.0,10,3760,red
82377,ML1_20211104_185400_red,16059,q,2021-11-04 18:54:00.426000,60.0,87,12495,yellow
82376,ML1_20211104_185233_red,16059,i,2021-11-04 18:52:33.085000,60.0,30,7594,yellow
82375,ML1_20211104_185104_red,16059,u,2021-11-04 18:51:04.596000,60.0,16,3831,yellow
82374,ML1_20211104_184936_red,16059,q,2021-11-04 18:49:36.635000,60.0,62,10316,orange
82373,ML1_20211104_184808_red,16059,i,2021-11-04 18:48:08.615000,60.0,39,8712,yellow
82372,ML1_20211104_184639_red,16059,u,2021-11-04 18:46:39.676000,60.0,12,3853,yellow
82371,ML1_20211104_184511_red,16059,q,2021-11-04 18:45:11.221000,60.0,75,12090,yellow
82370,ML1_20211104_184342_red,16059,i,2021-11-04 18:43:42.697000,60.0,48,7597,yellow
82369,ML1_20211104_184214_red,16059,u,2021-11-04 18:42:14.557000,60.0,18,3870,yellow
82368,ML1_20211104_184044_red,16059,q,2021-11-04 18:40:44.648000,60.0,73,12898,yellow
82367,ML1_20211104_183916_red,16059,i,2021-11-04 18:39:16.757000,60.0,43,7385,yellow
82366,ML1_20211104_183747_red,16059,u,2021-11-04 18:37:47.219000,60.0,13,3776,yellow
82365,ML1_20211104_183618_red,16059,q,2021-11-04 18:36:18.297000,60.0,66,10575,yellow
82364,ML1_20211104_183449_red,16059,i,2021-11-04 18:34:49.538000,60.0,72,9168,yellow
82363,ML1_20211104_183320_red,16059,u,2021-11-04 18:33:20.918000,60.0,7,3718,orange
82362,ML1_20211104_183152_red,16059,q,2021-11-04 18:31:52.629000,60.0,74,11851,yellow
82361,ML1_20211104_183024_red,16059,i,2021-11-04 18:30:24.738000,60.0,40,7678,yellow
82360,ML1_20211104_182856_red,16059,u,2021-11-04 18:28:56.129000,60.0,28,4026,yellow
82359,ML1_20211104_182727_red,16059,q,2021-11-04 18:27:27.479000,60.0,58,10609,yellow
82358,ML1_20211104_182559_red,16059,i,2021-11-04 18:25:59.790000,60.0,57,8146,yellow
82357,ML1_20211104_182430_red,16059,u,2021-11-04 18:24:30.679000,60.0,20,3788,yellow
82356,ML1_20211104_182301_red,16059,q,2021-11-04 18:23:01.949000,60.0,87,13290,yellow
82355,ML1_20211104_182133_red,16059,i,2021-11-04 18:21:33.821000,60.0,52,6528,orange
82354,ML1_20211104_182005_red,16059,u,2021-11-04 18:20:05.880000,60.0,12,3703,yellow
82353,ML1_20211104_181841_red,16059,q,2021-11-04 18:18:41.701000,60.0,60,10042,yellow
82352,ML1_20211104_181620_red,16003,q,2021-11-04 18:16:20.100000,60.0,802,100912,yellow
82351,ML1_20211104_181452_red,16003,i,2021-11-04 18:14:52.181000,60.0,329,86277,green
82350,ML1_20211104_181322_red,16003,u,2021-11-04 18:13:22.722000,60.0,5524,24292,red
82349,ML1_20211104_181153_red,16003,q,2021-11-04 18:11:53.453000,60.0,931,96915,green
82348,ML1_20211104_181025_red,16003,i,2021-11-04 18:10:25.342000,60.0,385,87658,green
82347,ML1_20211104_180856_red,16003,u,2021-11-04 18:08:56.815000,60.0,5175,21793,red
82346,ML1_20211104_180728_red,16003,q,2021-11-04 18:07:28.053000,60.0,823,95487,green
82345,ML1_20211104_180600_red,16003,i,2021-11-04 18:06:00.193000,60.0,353,81079,green
82344,ML1_20211104_180432_red,16003,u,2021-11-04 18:04:32.143000,60.0,4955,22369,red
82343,ML1_20211104_180302_red,16003,q,2021-11-04 18:03:02.634000,60.0,883,82023,yellow
82342,ML1_20211104_180134_red,16003,i,2021-11-04 18:01:34.504000,60.0,471,72094,yellow
82341,ML1_20211104_180005_red,16003,u,2021-11-04 18:00:05.909000,60.0,4455,17724,red
82340,ML1_20211104_175842_red,16003,q,2021-11-04 17:58:42.920000,60.0,951,79636,yellow
82339,ML1_20211104_024317_red,16061,q,2021-11-04 02:43:17.443000,60.0,222,5518,orange
82338,ML1_20211104_024149_red,16061,i,2021-11-04 02:41:49.703000,60.0,95,4818,yellow
82337,ML1_20211104_024021_red,16061,u,2021-11-04 02:40:21.658000,60.0,43,2669,yellow
82336,ML1_20211104_023855_red,16061,q,2021-11-04 02:38:55.025000,60.0,136,6205,yellow
82335,ML1_20211104_023727_red,16061,i,2021-11-04 02:37:27.489000,60.0,84,5464,yellow
82334,ML1_20211104_023559_red,16061,u,2021-11-04 02:35:59.094000,60.0,20,2973,yellow
82333,ML1_20211104_023431_red,16061,q,2021-11-04 02:34:31.074000,60.0,69,6849,yellow
82332,ML1_20211104_023303_red,16061,i,2021-11-04 02:33:03.025000,60.0,82,6123,yellow
82331,ML1_20211104_023134_red,16061,u,2021-11-04 02:31:34.724000,60.0,20,3092,yellow
82330,ML1_20211104_023006_red,16061,q,2021-11-04 02:30:06.839000,60.0,58,8729,yellow
82329,ML1_20211104_022839_red,16061,i,2021-11-04 02:28:39.795000,60.0,62,6385,yellow
82328,ML1_20211104_022712_red,16061,u,2021-11-04 02:27:12.086000,60.0,18,3270,yellow
82327,ML1_20211104_022543_red,16061,q,2021-11-04 02:25:43.916000,60.0,59,9084,yellow
82326,ML1_20211104_022416_red,16061,i,2021-11-04 02:24:16.057000,60.0,82,7265,yellow
82325,ML1_20211104_022247_red,16061,u,2021-11-04 02:22:47.468000,60.0,24,3364,yellow
82324,ML1_20211104_022119_red,16061,q,2021-11-04 02:21:19.848000,60.0,59,9363,yellow
82323,ML1_20211104_021951_red,16061,i,2021-11-04 02:19:51.947000,60.0,63,6517,yellow
82322,ML1_20211104_021822_red,16061,u,2021-11-04 02:18:22.858000,60.0,19,3484,yellow
82321,ML1_20211104_021654_red,16061,q,2021-11-04 02:16:54.673000,60.0,94,9124,yellow
82320,ML1_20211104_021527_red,16061,i,2021-11-04 02:15:27.388000,60.0,79,7142,yellow
82319,ML1_20211104_021359_red,16061,u,2021-11-04 02:13:59.649000,60.0,20,3373,yellow
82318,ML1_20211104_021232_red,16061,q,2021-11-04 02:12:32.229000,60.0,83,9740,yellow
82317,ML1_20211104_021104_red,16061,i,2021-11-04 02:11:04.229000,60.0,73,6583,yellow
82316,ML1_20211104_020935_red,16061,u,2021-11-04 02:09:35.378000,60.0,17,3461,yellow
82315,ML1_20211104_020808_red,16061,q,2021-11-04 02:08:08.040000,60.0,89,9509,yellow
82314,ML1_20211104_020640_red,16061,i,2021-11-04 02:06:40.782000,60.0,127,7457,yellow
82313,ML1_20211104_020512_red,16061,u,2021-11-04 02:05:12.687000,60.0,18,3472,yellow
82312,ML1_20211104_020345_red,16061,q,2021-11-04 02:03:45.021000,60.0,72,11332,yellow
82311,ML1_20211104_020216_red,16061,i,2021-11-04 02:02:16.832000,60.0,83,6924,yellow
82310,ML1_20211104_020048_red,16061,u,2021-11-04 02:00:48.676000,60.0,18,3843,yellow
82309,ML1_20211104_015921_red,16061,q,2021-11-04 01:59:21.192000,60.0,77,9919,yellow
82308,ML1_20211104_015753_red,16061,i,2021-11-04 01:57:53.132000,60.0,78,7277,yellow
82307,ML1_20211104_015624_red,16061,u,2021-11-04 01:56:24.892000,60.0,22,3403,yellow
82306,ML1_20211104_015457_red,16061,q,2021-11-04 01:54:57.843000,60.0,84,10943,yellow
82305,ML1_20211104_015329_red,16061,i,2021-11-04 01:53:29.363000,60.0,76,7344,yellow
82304,ML1_20211104_015200_red,16061,u,2021-11-04 01:52:00.173000,60.0,19,3528,yellow
82303,ML1_20211104_015032_red,16061,q,2021-11-04 01:50:32.413000,60.0,118,8850,orange
82302,ML1_20211104_014904_red,16061,i,2021-11-04 01:49:04.403000,60.0,73,7309,yellow
82301,ML1_20211104_014736_red,16061,u,2021-11-04 01:47:36.415000,60.0,19,3636,yellow
82300,ML1_20211104_014607_red,16061,q,2021-11-04 01:46:07.565000,60.0,73,10890,yellow
82299,ML1_20211104_014440_red,16061,i,2021-11-04 01:44:40.025000,60.0,77,6107,yellow
82298,ML1_20211104_014311_red,16061,u,2021-11-04 01:43:11.844000,60.0,21,3684,yellow
82297,ML1_20211104_014144_red,16061,q,2021-11-04 01:41:44.546000,60.0,59,10636,yellow
82296,ML1_20211104_014016_red,16061,i,2021-11-04 01:40:16.931000,60.0,75,7465,yellow
82295,ML1_20211104_013848_red,16061,u,2021-11-04 01:38:48.536000,60.0,27,3575,red
82294,ML1_20211104_013721_red,16061,q,2021-11-04 01:37:21.416000,60.0,61,10764,yellow
82293,ML1_20211104_013552_red,16061,i,2021-11-04 01:35:52.917000,60.0,70,6956,yellow
82292,ML1_20211104_013424_red,16061,u,2021-11-04 01:34:24.351000,60.0,22,3941,yellow
82291,ML1_20211104_013256_red,16061,q,2021-11-04 01:32:56.317000,60.0,113,9604,yellow
82290,ML1_20211104_013128_red,16061,i,2021-11-04 01:31:28.707000,60.0,100,7516,yellow
82289,ML1_20211104_013000_red,16061,u,2021-11-04 01:30:00.478000,60.0,17,3600,yellow
82288,ML1_20211104_012833_red,16061,q,2021-11-04 01:28:33.059000,60.0,68,10633,yellow
82287,ML1_20211104_012704_red,16061,i,2021-11-04 01:27:04.809000,60.0,85,7333,yellow
82286,ML1_20211104_012537_red,16061,u,2021-11-04 01:25:37.104000,60.0,21,3604,yellow
82285,ML1_20211104_012409_red,16061,q,2021-11-04 01:24:09.979000,60.0,68,11053,yellow
82284,ML1_20211104_012241_red,16061,i,2021-11-04 01:22:41.978000,60.0,95,7528,yellow
82283,ML1_20211104_012114_red,16061,u,2021-11-04 01:21:14.559000,60.0,19,3541,yellow
82282,ML1_20211104_011946_red,16061,q,2021-11-04 01:19:46.731000,60.0,80,10094,yellow
82281,ML1_20211104_011819_red,16061,i,2021-11-04 01:18:19.291000,60.0,106,8170,yellow
82280,ML1_20211104_011651_red,16061,u,2021-11-04 01:16:51.661000,60.0,22,3597,yellow
82279,ML1_20211104_011523_red,16061,q,2021-11-04 01:15:23.637000,60.0,80,9956,yellow
82278,ML1_20211104_011354_red,16061,i,2021-11-04 01:13:54.565000,60.0,102,7562,yellow
82277,ML1_20211104_011225_red,16061,u,2021-11-04 01:12:25.132000,60.0,28,3577,yellow
82276,ML1_20211104_011057_red,16061,q,2021-11-04 01:10:57.993000,60.0,81,10015,yellow
82275,ML1_20211104_010929_red,16061,i,2021-11-04 01:09:29.291000,60.0,101,7718,yellow
82274,ML1_20211104_010800_red,16061,u,2021-11-04 01:08:00.282000,60.0,17,3647,yellow
82273,ML1_20211104_010632_red,16061,q,2021-11-04 01:06:32.192000,60.0,67,11828,yellow
82272,ML1_20211104_010504_red,16061,i,2021-11-04 01:05:04.498000,60.0,94,6500,orange
82271,ML1_20211104_010335_red,16061,u,2021-11-04 01:03:35.684000,60.0,15,3842,yellow
82270,ML1_20211104_010207_red,16061,q,2021-11-04 01:02:07.534000,60.0,121,9959,orange
82269,ML1_20211104_010039_red,16061,i,2021-11-04 01:00:39.304000,60.0,150,8345,yellow
82268,ML1_20211104_005910_red,16061,u,2021-11-04 00:59:10.405000,60.0,34,3583,yellow
82267,ML1_20211104_005742_red,16061,q,2021-11-04 00:57:42.384000,60.0,60,11099,yellow
82266,ML1_20211104_005614_red,16061,i,2021-11-04 00:56:14.364000,60.0,95,7526,yellow
82265,ML1_20211104_005444_red,16061,u,2021-11-04 00:54:44.906000,60.0,25,3744,yellow
82264,ML1_20211104_005316_red,16061,q,2021-11-04 00:53:16.976000,60.0,115,9791,yellow
82263,ML1_20211104_005149_red,16061,i,2021-11-04 00:51:49.585000,60.0,110,7977,yellow
82262,ML1_20211104_005021_red,16061,u,2021-11-04 00:50:21.181000,60.0,27,3624,yellow
82261,ML1_20211104_004853_red,16061,q,2021-11-04 00:48:53.546000,60.0,75,11743,yellow
82260,ML1_20211104_004724_red,16061,i,2021-11-04 00:47:24.717000,60.0,90,6552,orange
82259,ML1_20211104_004555_red,16061,u,2021-11-04 00:45:55.486000,60.0,30,3684,yellow
82258,ML1_20211104_004428_red,16061,q,2021-11-04 00:44:28.216000,60.0,76,10948,yellow
82257,ML1_20211104_004300_red,16061,i,2021-11-04 00:43:00.367000,60.0,100,7907,yellow
82256,ML1_20211104_004131_red,16061,u,2021-11-04 00:41:31.368000,60.0,30,3633,red
82255,ML1_20211104_004003_red,16061,q,2021-11-04 00:40:03.743000,60.0,108,11638,yellow
82254,ML1_20211104_003835_red,16061,i,2021-11-04 00:38:35.353000,60.0,116,8215,yellow
82253,ML1_20211104_003707_red,16061,u,2021-11-04 00:37:07.511000,60.0,18,3701,yellow
82252,ML1_20211104_003540_red,16061,q,2021-11-04 00:35:40.724000,60.0,109,10021,yellow
82251,ML1_20211104_003413_red,16061,i,2021-11-04 00:34:13.130000,60.0,105,8034,yellow
82250,ML1_20211104_003244_red,16061,u,2021-11-04 00:32:44.590000,60.0,26,3627,yellow
82249,ML1_20211104_003116_red,16061,q,2021-11-04 00:31:16.069000,60.0,67,12135,yellow
82248,ML1_20211104_002946_red,16061,i,2021-11-04 00:29:46.811000,60.0,129,7092,orange
82247,ML1_20211104_002817_red,16061,u,2021-11-04 00:28:17.791000,60.0,18,3752,yellow
82246,ML1_20211104_002649_red,16061,q,2021-11-04 00:26:49.951000,60.0,79,10819,yellow
82245,ML1_20211104_002521_red,16061,i,2021-11-04 00:25:21.981000,60.0,92,7793,yellow
82244,ML1_20211104_002353_red,16061,u,2021-11-04 00:23:53.332000,60.0,29,3519,yellow
82243,ML1_20211104_002225_red,16061,q,2021-11-04 00:22:25.481000,60.0,75,11130,yellow
82242,ML1_20211104_002057_red,16061,i,2021-11-04 00:20:57.731000,60.0,121,7991,yellow
82241,ML1_20211104_001929_red,16061,u,2021-11-04 00:19:29.502000,60.0,22,3535,yellow
82240,ML1_20211104_001803_red,16061,q,2021-11-04 00:18:03.922000,60.0,96,10211,yellow
82239,ML1_20211104_001634_red,16061,i,2021-11-04 00:16:34.648000,60.0,106,7776,yellow
82238,ML1_20211104_001506_red,16061,u,2021-11-04 00:15:06.643000,60.0,18,3646,yellow
82237,ML1_20211104_001338_red,16061,q,2021-11-04 00:13:38.964000,60.0,79,10557,yellow
82236,ML1_20211104_001210_red,16061,i,2021-11-04 00:12:10.679000,60.0,99,7599,yellow
82235,ML1_20211104_001042_red,16061,u,2021-11-04 00:10:42.254000,60.0,24,3729,yellow
82234,ML1_20211104_000914_red,16061,q,2021-11-04 00:09:14.555000,60.0,58,12110,yellow
82233,ML1_20211104_000745_red,16061,i,2021-11-04 00:07:45.795000,60.0,82,6956,yellow
82232,ML1_20211104_000616_red,16061,u,2021-11-04 00:06:16.826000,60.0,17,3668,yellow
82231,ML1_20211104_000448_red,16061,q,2021-11-04 00:04:48.576000,60.0,95,10668,yellow
82230,ML1_20211104_000320_red,16061,i,2021-11-04 00:03:20.426000,60.0,91,8124,yellow
82229,ML1_20211104_000151_red,16061,u,2021-11-04 00:01:51.497000,60.0,21,3598,yellow
82228,ML1_20211104_000023_red,16061,q,2021-11-04 00:00:23.706000,60.0,84,11453,yellow
82227,ML1_20211103_235855_red,16061,i,2021-11-03 23:58:55.227000,60.0,82,7142,yellow
82226,ML1_20211103_235727_red,16061,u,2021-11-03 23:57:27.088000,60.0,25,3685,yellow
82225,ML1_20211103_235559_red,16061,q,2021-11-03 23:55:59.167000,60.0,120,9358,orange
82224,ML1_20211103_235431_red,16061,i,2021-11-03 23:54:31.878000,60.0,97,8167,yellow
82223,ML1_20211103_235302_red,16061,u,2021-11-03 23:53:02.458000,60.0,29,3547,yellow
82222,ML1_20211103_235134_red,16061,q,2021-11-03 23:51:34.639000,60.0,83,11724,yellow
82221,ML1_20211103_235006_red,16061,i,2021-11-03 23:50:06.378000,60.0,93,6565,yellow
82220,ML1_20211103_234837_red,16061,u,2021-11-03 23:48:37.599000,60.0,21,3487,yellow
82219,ML1_20211103_234710_red,16061,q,2021-11-03 23:47:10.028000,60.0,71,11077,yellow
82218,ML1_20211103_234542_red,16061,i,2021-11-03 23:45:42.109000,60.0,116,8521,yellow
82217,ML1_20211103_234413_red,16061,u,2021-11-03 23:44:13.329000,60.0,26,3491,yellow
82216,ML1_20211103_234244_red,16061,q,2021-11-03 23:42:44.560000,60.0,83,11912,yellow
82215,ML1_20211103_234115_red,16061,i,2021-11-03 23:41:15.730000,60.0,112,8436,yellow
82214,ML1_20211103_233947_red,16061,u,2021-11-03 23:39:47.560000,60.0,21,3725,yellow
82213,ML1_20211103_233819_red,16061,q,2021-11-03 23:38:19.872000,60.0,153,9364,orange
82212,ML1_20211103_233651_red,16061,i,2021-11-03 23:36:51.922000,60.0,159,8680,yellow
82211,ML1_20211103_233523_red,16061,u,2021-11-03 23:35:23.481000,60.0,24,3745,yellow
82210,ML1_20211103_233357_red,16061,q,2021-11-03 23:33:57.631000,60.0,74,11590,yellow
82209,ML1_20211103_233229_red,16061,i,2021-11-03 23:32:29.812000,60.0,97,6494,orange
82208,ML1_20211103_233101_red,16061,u,2021-11-03 23:31:01.122000,60.0,23,3823,yellow
82207,ML1_20211103_232933_red,16061,q,2021-11-03 23:29:33.292000,60.0,73,11876,yellow
82206,ML1_20211103_232804_red,16061,i,2021-11-03 23:28:04.242000,60.0,108,8326,yellow
82205,ML1_20211103_232636_red,16061,u,2021-11-03 23:26:36.152000,60.0,28,3533,yellow
82204,ML1_20211103_232507_red,16061,q,2021-11-03 23:25:07.709000,60.0,83,11662,yellow
82203,ML1_20211103_232339_red,16061,i,2021-11-03 23:23:39.674000,60.0,150,8671,yellow
82202,ML1_20211103_232211_red,16061,u,2021-11-03 23:22:11.124000,60.0,21,4025,yellow
82201,ML1_20211103_232043_red,16061,q,2021-11-03 23:20:43.288000,60.0,108,11011,red
82200,ML1_20211103_231915_red,16061,i,2021-11-03 23:19:15.855000,60.0,117,8217,yellow
82199,ML1_20211103_231746_red,16061,u,2021-11-03 23:17:46.164000,60.0,29,3766,yellow
82198,ML1_20211103_231618_red,16061,q,2021-11-03 23:16:18.676000,60.0,75,10883,yellow
82197,ML1_20211103_231450_red,16061,i,2021-11-03 23:14:50.535000,60.0,104,7012,yellow
82196,ML1_20211103_231321_red,16061,u,2021-11-03 23:13:21.625000,60.0,30,3686,yellow
82195,ML1_20211103_231153_red,16061,q,2021-11-03 23:11:53.406000,60.0,73,11555,yellow
82194,ML1_20211103_231025_red,16061,i,2021-11-03 23:10:25.666000,60.0,120,8318,yellow
82193,ML1_20211103_230857_red,16061,u,2021-11-03 23:08:57.696000,60.0,37,3705,yellow
82192,ML1_20211103_230733_red,16061,q,2021-11-03 23:07:33.946000,60.0,80,10703,yellow
82191,ML1_20211103_230605_red,16061,i,2021-11-03 23:06:05.527000,60.0,169,8786,yellow
82190,ML1_20211103_230436_red,16061,u,2021-11-03 23:04:36.688000,60.0,17,3689,yellow
82189,ML1_20211103_230309_red,16061,q,2021-11-03 23:03:09.288000,60.0,90,11322,yellow
82188,ML1_20211103_230141_red,16061,i,2021-11-03 23:01:41.558000,60.0,108,7718,yellow
82187,ML1_20211103_230013_red,16061,u,2021-11-03 23:00:13.138000,60.0,24,3748,yellow
82186,ML1_20211103_225845_red,16061,q,2021-11-03 22:58:45.699000,60.0,137,10304,yellow
82185,ML1_20211103_225717_red,16061,i,2021-11-03 22:57:17.579000,60.0,132,8087,yellow
82184,ML1_20211103_225549_red,16061,u,2021-11-03 22:55:49.490000,60.0,20,3577,yellow
