ID,File name,Field ID,Filter,Observation Date,Exposure time [s],# trans,# objects,TQC flag
68825,ML1_20210910_215129_red,16037,q,2021-09-10 21:51:29.183000,60.0,161,44338,yellow
68824,ML1_20210910_215001_red,16037,i,2021-09-10 21:50:01.049000,60.0,147,38383,yellow
68820,ML1_20210910_214832_red,16037,u,2021-09-10 21:48:32.424000,60.0,40,10871,yellow
68822,ML1_20210910_214704_red,16037,q,2021-09-10 21:47:04.540000,60.0,196,46227,yellow
68821,ML1_20210910_214535_red,16037,i,2021-09-10 21:45:35.329000,60.0,279,40161,yellow
68817,ML1_20210910_214406_red,16037,u,2021-09-10 21:44:06.956000,60.0,40,11610,yellow
68819,ML1_20210910_214237_red,16037,q,2021-09-10 21:42:37.500000,60.0,161,42538,yellow
68818,ML1_20210910_214109_red,16037,i,2021-09-10 21:41:09.441000,60.0,262,42224,yellow
68815,ML1_20210910_213940_red,16037,u,2021-09-10 21:39:40.646000,60.0,35,12507,yellow
68816,ML1_20210910_213811_red,16037,q,2021-09-10 21:38:11.781000,60.0,200,48746,yellow
68814,ML1_20210910_213642_red,16037,i,2021-09-10 21:36:42.487000,60.0,172,36016,yellow
68811,ML1_20210910_213513_red,16037,u,2021-09-10 21:35:13.086000,60.0,36,11992,yellow
68813,ML1_20210910_213344_red,16037,q,2021-09-10 21:33:44.311000,60.0,196,46912,yellow
68812,ML1_20210910_213215_red,16037,i,2021-09-10 21:32:15.877000,60.0,200,39618,yellow
68808,ML1_20210910_213047_red,16037,u,2021-09-10 21:30:47.722000,60.0,28,10941,yellow
68810,ML1_20210910_212920_red,16037,q,2021-09-10 21:29:20.173000,60.0,201,48088,yellow
68809,ML1_20210910_212751_red,16037,i,2021-09-10 21:27:51.878000,60.0,336,41178,yellow
68806,ML1_20210910_212622_red,16037,u,2021-09-10 21:26:22.748000,60.0,34,11787,yellow
68807,ML1_20210910_212453_red,16037,q,2021-09-10 21:24:53.108000,60.0,209,47787,yellow
68805,ML1_20210910_210724_red,16037,i,2021-09-10 21:07:24.116000,60.0,163,41369,yellow
68802,ML1_20210910_210555_red,16037,u,2021-09-10 21:05:55.506000,60.0,60,12305,yellow
68804,ML1_20210910_210427_red,16037,q,2021-09-10 21:04:27.122000,60.0,259,49770,yellow
68803,ML1_20210910_210258_red,16037,i,2021-09-10 21:02:58.762000,60.0,186,36752,yellow
68799,ML1_20210910_210130_red,16037,u,2021-09-10 21:01:30.017000,60.0,38,12457,yellow
68801,ML1_20210910_210003_red,16037,q,2021-09-10 21:00:03.211000,60.0,229,50300,yellow
68800,ML1_20210910_205835_red,16037,i,2021-09-10 20:58:35.073000,60.0,241,43016,yellow
68796,ML1_20210910_205706_red,16037,u,2021-09-10 20:57:06.613000,60.0,33,11629,yellow
68798,ML1_20210910_205539_red,16037,q,2021-09-10 20:55:39.453000,60.0,200,47163,yellow
68797,ML1_20210910_205412_red,16037,i,2021-09-10 20:54:12.138000,60.0,215,39565,yellow
68793,ML1_20210910_205244_red,16037,u,2021-09-10 20:52:44.484000,60.0,31,11994,yellow
68795,ML1_20210910_205117_red,16037,q,2021-09-10 20:51:17.564000,60.0,174,44637,yellow
68794,ML1_20210910_204949_red,16037,i,2021-09-10 20:49:49.564000,60.0,217,40584,yellow
68790,ML1_20210910_204822_red,16037,u,2021-09-10 20:48:22.180000,60.0,35,12037,yellow
68792,ML1_20210910_204654_red,16037,q,2021-09-10 20:46:54.885000,60.0,218,49218,yellow
68791,ML1_20210910_204527_red,16037,i,2021-09-10 20:45:27.511000,60.0,164,35852,yellow
68787,ML1_20210910_204359_red,16037,u,2021-09-10 20:43:59.280000,60.0,35,12522,yellow
68789,ML1_20210910_204232_red,16037,q,2021-09-10 20:42:32.285000,60.0,198,46505,yellow
68788,ML1_20210910_204105_red,16037,i,2021-09-10 20:41:05.269000,60.0,176,41528,yellow
68784,ML1_20210910_203936_red,16037,u,2021-09-10 20:39:36.976000,60.0,34,11522,yellow
68786,ML1_20210910_203808_red,16037,q,2021-09-10 20:38:08.735000,60.0,215,48480,yellow
68785,ML1_20210910_203641_red,16037,i,2021-09-10 20:36:41.103000,60.0,189,40398,yellow
68781,ML1_20210910_203513_red,16037,u,2021-09-10 20:35:13.411000,60.0,32,12170,yellow
68783,ML1_20210910_203345_red,16037,q,2021-09-10 20:33:45.521000,60.0,172,43704,yellow
68782,ML1_20210910_203217_red,16037,i,2021-09-10 20:32:17.206000,60.0,172,39287,yellow
68779,ML1_20210910_203049_red,16037,u,2021-09-10 20:30:49.164000,60.0,39,12291,yellow
68780,ML1_20210910_202920_red,16037,q,2021-09-10 20:29:20.877000,60.0,192,47013,yellow
68778,ML1_20210910_202753_red,16037,i,2021-09-10 20:27:53.853000,60.0,147,32953,yellow
68775,ML1_20210910_202625_red,16037,u,2021-09-10 20:26:25.278000,60.0,39,11873,yellow
68777,ML1_20210910_202456_red,16037,q,2021-09-10 20:24:56.769000,60.0,216,45800,yellow
68776,ML1_20210910_202328_red,16037,i,2021-09-10 20:23:28.949000,60.0,179,41163,yellow
68772,ML1_20210910_202200_red,16037,u,2021-09-10 20:22:00.118000,60.0,30,11971,yellow
68774,ML1_20210910_202030_red,16037,q,2021-09-10 20:20:30.538000,60.0,201,47122,yellow
68773,ML1_20210910_201904_red,16037,i,2021-09-10 20:19:04.900000,60.0,203,40284,yellow
68769,ML1_20210910_201736_red,16037,u,2021-09-10 20:17:36.270000,60.0,40,12368,yellow
68771,ML1_20210910_201608_red,16037,q,2021-09-10 20:16:08.514000,60.0,220,47454,yellow
68770,ML1_20210910_201440_red,16037,i,2021-09-10 20:14:40.711000,60.0,219,40434,yellow
68767,ML1_20210910_201311_red,16037,u,2021-09-10 20:13:11.929000,60.0,41,12760,yellow
68768,ML1_20210910_201143_red,16037,q,2021-09-10 20:11:43.919000,60.0,208,47737,yellow
68766,ML1_20210910_201015_red,16037,i,2021-09-10 20:10:15.940000,60.0,181,39309,yellow
68763,ML1_20210910_200848_red,16037,u,2021-09-10 20:08:48.202000,60.0,41,12422,yellow
68765,ML1_20210910_200719_red,16037,q,2021-09-10 20:07:19.621000,60.0,231,49157,yellow
68764,ML1_20210910_200552_red,16037,i,2021-09-10 20:05:52.192000,60.0,184,38555,yellow
68760,ML1_20210910_200424_red,16037,u,2021-09-10 20:04:24.521000,60.0,32,11775,yellow
68762,ML1_20210910_200256_red,16037,q,2021-09-10 20:02:56.172000,60.0,239,48203,yellow
68761,ML1_20210910_200128_red,16037,i,2021-09-10 20:01:28.602000,60.0,202,39694,yellow
68757,ML1_20210910_200000_red,16037,u,2021-09-10 20:00:00.034000,60.0,43,12573,yellow
68759,ML1_20210910_195831_red,16037,q,2021-09-10 19:58:31.813000,60.0,213,45620,yellow
68758,ML1_20210910_195703_red,16037,i,2021-09-10 19:57:03.973000,60.0,202,38228,yellow
68756,ML1_20210910_195535_red,16037,u,2021-09-10 19:55:35.573000,60.0,49,12768,yellow
68755,ML1_20210910_195408_red,16037,q,2021-09-10 19:54:08.754000,60.0,166,43261,yellow
68754,ML1_20210910_195240_red,16037,i,2021-09-10 19:52:40.744000,60.0,213,39351,yellow
68752,ML1_20210910_195112_red,16037,u,2021-09-10 19:51:12.153000,60.0,49,11823,yellow
68753,ML1_20210910_194944_red,16037,q,2021-09-10 19:49:44.370000,60.0,207,46307,yellow
68751,ML1_20210910_194816_red,16037,i,2021-09-10 19:48:16.034000,60.0,170,36136,yellow
68748,ML1_20210910_194647_red,16037,u,2021-09-10 19:46:47.824000,60.0,61,12144,yellow
68750,ML1_20210910_194519_red,16037,q,2021-09-10 19:45:19.735000,60.0,251,46958,yellow
68749,ML1_20210910_194351_red,16037,i,2021-09-10 19:43:51.765000,60.0,247,40130,yellow
68745,ML1_20210910_194223_red,16037,u,2021-09-10 19:42:23.624000,60.0,54,12045,yellow
68747,ML1_20210910_194055_red,16037,q,2021-09-10 19:40:55.356000,60.0,240,48381,yellow
68746,ML1_20210910_193927_red,16037,i,2021-09-10 19:39:27.410000,60.0,220,40945,yellow
68743,ML1_20210910_193759_red,16037,u,2021-09-10 19:37:59.146000,60.0,41,12322,yellow
68744,ML1_20210910_193631_red,16037,q,2021-09-10 19:36:31.326000,60.0,227,44136,yellow
68742,ML1_20210910_193502_red,16037,i,2021-09-10 19:35:02.356000,60.0,234,39458,yellow
68740,ML1_20210910_193335_red,16037,u,2021-09-10 19:33:35.057000,60.0,50,12617,yellow
68741,ML1_20210910_193206_red,16037,q,2021-09-10 19:32:06.470000,60.0,243,48323,yellow
68739,ML1_20210910_193038_red,16037,i,2021-09-10 19:30:38.407000,60.0,204,37221,yellow
68736,ML1_20210910_192910_red,16037,u,2021-09-10 19:29:10.067000,60.0,47,12630,yellow
68738,ML1_20210910_192742_red,16037,q,2021-09-10 19:27:42.968000,60.0,237,49554,yellow
68737,ML1_20210910_192614_red,16037,i,2021-09-10 19:26:14.998000,60.0,258,42981,yellow
68733,ML1_20210910_192445_red,16037,u,2021-09-10 19:24:45.519000,60.0,45,11823,yellow
68735,ML1_20210910_192317_red,16037,q,2021-09-10 19:23:17.653000,60.0,201,44225,yellow
68734,ML1_20210910_192148_red,16037,i,2021-09-10 19:21:48.509000,60.0,203,38844,yellow
68731,ML1_20210910_192020_red,16037,u,2021-09-10 19:20:20.455000,60.0,38,11665,yellow
68732,ML1_20210910_191852_red,16037,q,2021-09-10 19:18:52.584000,60.0,184,41953,yellow
68730,ML1_20210910_191724_red,16037,i,2021-09-10 19:17:24.414000,60.0,252,38765,yellow
68728,ML1_20210910_191555_red,16037,u,2021-09-10 19:15:55.239000,60.0,35,11556,yellow
68729,ML1_20210910_191426_red,16037,q,2021-09-10 19:14:26.649000,60.0,171,41953,yellow
68727,ML1_20210910_191259_red,16037,i,2021-09-10 19:12:59.070000,60.0,205,34551,yellow
68724,ML1_20210910_191130_red,16037,u,2021-09-10 19:11:30.901000,60.0,46,11626,yellow
68726,ML1_20210910_191002_red,16037,q,2021-09-10 19:10:02.071000,60.0,213,44292,yellow
68725,ML1_20210910_190833_red,16037,i,2021-09-10 19:08:33.821000,60.0,223,41051,yellow
68721,ML1_20210910_190705_red,16037,u,2021-09-10 19:07:05.731000,60.0,35,11516,yellow
68723,ML1_20210910_190538_red,16037,q,2021-09-10 19:05:38.411000,60.0,234,46984,yellow
68722,ML1_20210910_190410_red,16037,i,2021-09-10 19:04:10.721000,60.0,225,40894,yellow
68718,ML1_20210910_190241_red,16037,u,2021-09-10 19:02:41.621000,60.0,29,11968,yellow
68720,ML1_20210910_190112_red,16037,q,2021-09-10 19:01:12.813000,60.0,236,46822,yellow
68719,ML1_20210910_185944_red,16037,i,2021-09-10 18:59:44.452000,60.0,272,39868,yellow
68715,ML1_20210910_185816_red,16037,u,2021-09-10 18:58:16.032000,60.0,44,12305,yellow
68717,ML1_20210910_185647_red,16037,q,2021-09-10 18:56:47.863000,60.0,218,44953,yellow
68716,ML1_20210910_185519_red,16037,i,2021-09-10 18:55:19.477000,60.0,201,38383,yellow
68713,ML1_20210910_185350_red,16037,u,2021-09-10 18:53:50.783000,60.0,37,12275,yellow
68714,ML1_20210910_185223_red,16037,q,2021-09-10 18:52:23.002000,60.0,219,46646,yellow
68712,ML1_20210910_185054_red,16037,i,2021-09-10 18:50:54.894000,60.0,210,38560,yellow
68708,ML1_20210910_184927_red,16037,u,2021-09-10 18:49:27.240000,60.0,37,12130,yellow
68711,ML1_20210910_184758_red,16037,q,2021-09-10 18:47:58.184000,60.0,216,44373,yellow
68710,ML1_20210910_184630_red,16037,i,2021-09-10 18:46:30.209000,60.0,356,39650,yellow
68706,ML1_20210910_184502_red,16037,u,2021-09-10 18:45:02.085000,60.0,41,10975,yellow
68709,ML1_20210910_184334_red,16037,q,2021-09-10 18:43:34.054000,60.0,266,45485,yellow
68707,ML1_20210910_184205_red,16037,i,2021-09-10 18:42:05.755000,60.0,231,36627,yellow
68702,ML1_20210910_184037_red,16037,u,2021-09-10 18:40:37.200000,60.0,33,11709,yellow
68705,ML1_20210910_183909_red,16037,q,2021-09-10 18:39:09.636000,60.0,169,41395,yellow
68704,ML1_20210910_183742_red,16037,i,2021-09-10 18:37:42.305000,60.0,266,39014,yellow
68701,ML1_20210910_183614_red,16037,u,2021-09-10 18:36:14.816000,60.0,42,11830,yellow
68703,ML1_20210910_183449_red,16037,q,2021-09-10 18:34:49.106000,60.0,298,46581,yellow
68700,ML1_20210910_183321_red,16037,i,2021-09-10 18:33:21.906000,60.0,243,37859,yellow
68697,ML1_20210910_183154_red,16037,u,2021-09-10 18:31:54.882000,60.0,37,12027,yellow
68699,ML1_20210910_183026_red,16037,q,2021-09-10 18:30:26.771000,60.0,298,45866,yellow
68698,ML1_20210910_182859_red,16037,i,2021-09-10 18:28:59.197000,60.0,292,38708,yellow
68694,ML1_20210910_182732_red,16037,u,2021-09-10 18:27:32.267000,60.0,28,10976,yellow
68696,ML1_20210910_182604_red,16037,q,2021-09-10 18:26:04.387000,60.0,230,44337,yellow
68695,ML1_20210910_182438_red,16037,i,2021-09-10 18:24:38.018000,60.0,262,37362,yellow
68691,ML1_20210910_182310_red,16037,u,2021-09-10 18:23:10.593000,60.0,31,11053,yellow
68693,ML1_20210910_182144_red,16037,q,2021-09-10 18:21:44.443000,60.0,184,41015,yellow
68692,ML1_20210910_182016_red,16037,i,2021-09-10 18:20:16.094000,60.0,221,38058,yellow
68689,ML1_20210910_181848_red,16037,u,2021-09-10 18:18:48.958000,60.0,40,11628,yellow
68690,ML1_20210910_181721_red,16037,q,2021-09-10 18:17:21.058000,60.0,237,45430,yellow
68688,ML1_20210910_181554_red,16037,i,2021-09-10 18:15:54.209000,60.0,211,33556,yellow
68684,ML1_20210910_181427_red,16037,u,2021-09-10 18:14:27.089000,60.0,51,11821,yellow
68687,ML1_20210910_181259_red,16037,q,2021-09-10 18:12:59.654000,60.0,248,45503,yellow
68686,ML1_20210910_181132_red,16037,i,2021-09-10 18:11:32.160000,60.0,333,40530,yellow
68682,ML1_20210910_181005_red,16037,u,2021-09-10 18:10:05.296000,60.0,69,11877,yellow
68685,ML1_20210910_180837_red,16037,q,2021-09-10 18:08:37.711000,60.0,339,48265,yellow
68683,ML1_20210910_180710_red,16037,i,2021-09-10 18:07:10.370000,60.0,276,41317,yellow
68679,ML1_20210910_180542_red,16037,u,2021-09-10 18:05:42.826000,60.0,38,12868,yellow
68680,ML1_20210910_180420_red,16037,q,2021-09-10 18:04:20.251000,60.0,257,44183,yellow
68681,ML1_20210910_180252_red,16037,i,2021-09-10 18:02:52.116000,60.0,373,42195,yellow
68677,ML1_20210910_180122_red,16037,u,2021-09-10 18:01:22.691000,60.0,53,12280,yellow
68678,ML1_20210910_175955_red,16037,q,2021-09-10 17:59:55.767000,60.0,288,45764,yellow
68676,ML1_20210910_175827_red,16037,i,2021-09-10 17:58:27.165000,60.0,219,35023,yellow
68674,ML1_20210910_175658_red,16037,u,2021-09-10 17:56:58.051000,60.0,50,11820,yellow
68675,ML1_20210910_175530_red,16037,q,2021-09-10 17:55:30.352000,60.0,240,46085,yellow
68673,ML1_20210910_175402_red,16037,i,2021-09-10 17:54:02.053000,60.0,257,37021,yellow
68670,ML1_20210910_175234_red,16037,u,2021-09-10 17:52:34.642000,60.0,38,11063,yellow
68672,ML1_20210910_175107_red,16037,q,2021-09-10 17:51:07.359000,60.0,226,43718,yellow
68671,ML1_20210910_174940_red,16037,i,2021-09-10 17:49:40.074000,60.0,270,38464,yellow
68667,ML1_20210910_174812_red,16037,u,2021-09-10 17:48:12.472000,60.0,48,11353,yellow
68669,ML1_20210910_174645_red,16037,q,2021-09-10 17:46:45.184000,60.0,171,41343,yellow
68668,ML1_20210910_174516_red,16037,i,2021-09-10 17:45:16.898000,60.0,203,35802,yellow
68665,ML1_20210910_174348_red,16037,u,2021-09-10 17:43:48.389000,60.0,55,11187,yellow
68666,ML1_20210910_174221_red,16037,q,2021-09-10 17:42:21.164000,60.0,173,40903,yellow
68664,ML1_20210910_174053_red,16037,i,2021-09-10 17:40:53.604000,60.0,198,31657,yellow
68662,ML1_20210910_173925_red,16037,u,2021-09-10 17:39:25.726000,60.0,51,11299,yellow
68663,ML1_20210910_173758_red,16037,q,2021-09-10 17:37:58.291000,60.0,213,42716,yellow
68660,ML1_20210910_173630_red,16037,i,2021-09-10 17:36:30.785000,60.0,214,35362,yellow
68658,ML1_20210910_173502_red,16037,u,2021-09-10 17:35:02.426000,60.0,41,10795,yellow
68661,ML1_20210910_173338_red,16037,q,2021-09-10 17:33:38.205000,60.0,182,43426,yellow
68659,ML1_20210910_173212_red,16037,i,2021-09-10 17:32:12.418000,60.0,232,35892,yellow
68656,ML1_20210910_173045_red,16037,u,2021-09-10 17:30:45.386000,60.0,32,10728,yellow
68657,ML1_20210910_172920_red,16037,q,2021-09-10 17:29:20.726000,60.0,220,42325,yellow
68655,ML1_20210910_172036_red,16037,q,2021-09-10 17:20:36.496000,60.0,318,40599,yellow
68652,ML1_20210910_034940_red,16061,q,2021-09-10 03:49:40.458000,60.0,168,4579,orange
68651,ML1_20210910_034806_red,16023,z,2021-09-10 03:48:06.109000,60.0,73,4196,yellow
68650,ML1_20210910_034637_red,16023,i,2021-09-10 03:46:37.454000,60.0,57,5879,yellow
68648,ML1_20210910_033217_red,16023,r,2021-09-10 03:32:17.846000,60.0,207,7409,yellow
68646,ML1_20210910_033049_red,16023,g,2021-09-10 03:30:49.742000,60.0,193,6542,orange
68643,ML1_20210910_032922_red,16023,u,2021-09-10 03:29:22.773000,60.0,22,3649,yellow
68642,ML1_20210910_032755_red,16023,q,2021-09-10 03:27:55.329000,60.0,196,9284,orange
68641,ML1_20210910_032621_red,16024,z,2021-09-10 03:26:21.449000,60.0,92,4455,yellow
68640,ML1_20210910_032454_red,16024,i,2021-09-10 03:24:54.408000,60.0,141,6666,yellow
68639,ML1_20210910_032327_red,16024,r,2021-09-10 03:23:27.209000,60.0,188,5467,yellow
68636,ML1_20210910_032159_red,16024,g,2021-09-10 03:21:59.469000,60.0,123,5657,yellow
68635,ML1_20210910_032032_red,16024,u,2021-09-10 03:20:32.045000,60.0,18,3550,yellow
68638,ML1_20210910_031904_red,16024,q,2021-09-10 03:19:04.280000,60.0,82,9540,yellow
68634,ML1_20210910_031727_red,16061,z,2021-09-10 03:17:27.710000,60.0,24,4455,yellow
68633,ML1_20210910_031600_red,16061,i,2021-09-10 03:16:00.921000,60.0,65,6350,yellow
68632,ML1_20210910_031433_red,16061,r,2021-09-10 03:14:33.681000,60.0,87,5889,red
68629,ML1_20210910_031306_red,16061,g,2021-09-10 03:13:06.156000,60.0,63,5819,yellow
68628,ML1_20210910_031137_red,16061,u,2021-09-10 03:11:37.211000,60.0,20,4215,yellow
68627,ML1_20210910_031013_red,16061,q,2021-09-10 03:10:13.191000,60.0,98,8606,yellow
68647,ML1_20210910_030758_red,16007,i,2021-09-10 03:07:58.681000,60.0,6527,210930,yellow
68653,ML1_20210910_030632_red,16007,q,2021-09-10 03:06:32.182000,60.0,15039,268837,yellow
68624,ML1_20210910_030508_red,16007,u,2021-09-10 03:05:08.158000,60.0,172,16570,red
68625,ML1_20210910_030157_red,16000,z,2021-09-10 03:01:57.813000,60.0,791,79928,yellow
68645,ML1_20210910_030030_red,16000,i,2021-09-10 03:00:30.333000,60.0,10775,151395,yellow
68644,ML1_20210910_025903_red,16000,r,2021-09-10 02:59:03.373000,60.0,9920,175360,yellow
68637,ML1_20210910_025736_red,16000,g,2021-09-10 02:57:36.308000,60.0,6748,147983,yellow
68654,ML1_20210910_025608_red,16000,q,2021-09-10 02:56:08.734000,60.0,26293,258342,yellow
68622,ML1_20210910_025441_red,16000,u,2021-09-10 02:54:41.089000,60.0,248,27452,orange
68623,ML1_20210910_025307_red,16002,z,2021-09-10 02:53:07.734000,60.0,563,51032,yellow
68626,ML1_20210910_025140_red,16002,i,2021-09-10 02:51:40.575000,60.0,8462,96539,yellow
68631,ML1_20210910_025013_red,16002,r,2021-09-10 02:50:13.020000,60.0,9290,123195,yellow
68630,ML1_20210910_024845_red,16002,g,2021-09-10 02:48:45.595000,60.0,9232,116642,yellow
68621,ML1_20210910_024718_red,16002,u,2021-09-10 02:47:18.006000,60.0,282,20261,orange
68649,ML1_20210910_024553_red,16002,q,2021-09-10 02:45:53.981000,60.0,19794,192823,yellow
68620,ML1_20210910_024334_red,16061,z,2021-09-10 02:43:34.236000,60.0,35,4405,yellow
68619,ML1_20210910_024207_red,16061,i,2021-09-10 02:42:07.296000,60.0,105,7197,yellow
68618,ML1_20210910_024039_red,16061,r,2021-09-10 02:40:39.642000,60.0,99,6113,yellow
68617,ML1_20210910_023912_red,16061,g,2021-09-10 02:39:12.374000,60.0,66,6066,yellow
68616,ML1_20210910_023744_red,16061,u,2021-09-10 02:37:44.517000,60.0,19,4805,orange
68615,ML1_20210910_023616_red,16061,q,2021-09-10 02:36:16.937000,60.0,84,9677,yellow
68614,ML1_20210910_023440_red,16024,z,2021-09-10 02:34:40.417000,60.0,118,4954,yellow
68613,ML1_20210910_023313_red,16024,i,2021-09-10 02:33:13.217000,60.0,143,7253,yellow
68612,ML1_20210910_023143_red,16024,r,2021-09-10 02:31:43.969000,60.0,187,5699,yellow
68611,ML1_20210910_023015_red,16024,g,2021-09-10 02:30:15.958000,60.0,93,5986,yellow
68609,ML1_20210910_022847_red,16024,u,2021-09-10 02:28:47.881000,60.0,22,3622,yellow
68610,ML1_20210910_022724_red,16024,q,2021-09-10 02:27:24.324000,60.0,105,10157,yellow
68608,ML1_20210910_015125_red,05331,q,2021-09-10 01:51:25.145000,60.0,,7496,red
68607,ML1_20210910_002123_red,06633,q,2021-09-10 00:21:23.357000,60.0,,6264,red
68606,ML1_20210909_234301_red,02253,q,2021-09-09 23:43:01.599000,60.0,446,29798,yellow
68605,ML1_20210909_234143_red,02253,q,2021-09-09 23:41:43.216000,60.0,462,30518,yellow
68604,ML1_20210909_234024_red,02253,q,2021-09-09 23:40:24.189000,60.0,465,30765,yellow
68603,ML1_20210909_233905_red,02253,q,2021-09-09 23:39:05.720000,60.0,404,27481,yellow
68602,ML1_20210909_233746_red,02253,q,2021-09-09 23:37:46.431000,60.0,465,32156,yellow
68600,ML1_20210909_233628_red,02253,q,2021-09-09 23:36:28.060000,60.0,493,32873,yellow
68599,ML1_20210909_233509_red,02253,q,2021-09-09 23:35:09.266000,60.0,478,32276,yellow
68597,ML1_20210909_233350_red,02253,q,2021-09-09 23:33:50.513000,60.0,480,31510,yellow
68595,ML1_20210909_233231_red,02253,q,2021-09-09 23:32:31.616000,60.0,488,32509,yellow
68594,ML1_20210909_233111_red,02253,q,2021-09-09 23:31:11.843000,60.0,443,30008,yellow
68598,ML1_20210909_232925_red,16107,q,2021-09-09 23:29:25.857000,60.0,4647,23914,red
68596,ML1_20210909_232805_red,16107,q,2021-09-09 23:28:05.743000,60.0,4423,27153,red
68593,ML1_20210909_232646_red,16107,q,2021-09-09 23:26:46.787000,60.0,4417,25527,red
68592,ML1_20210909_232528_red,16107,q,2021-09-09 23:25:28.086000,60.0,4385,26558,red
68591,ML1_20210909_232409_red,16107,q,2021-09-09 23:24:09.253000,60.0,4365,26983,red
68590,ML1_20210909_232250_red,16107,q,2021-09-09 23:22:50.443000,60.0,4388,26644,red
68589,ML1_20210909_232131_red,16107,q,2021-09-09 23:21:31.423000,60.0,4321,27564,red
68588,ML1_20210909_232011_red,16107,q,2021-09-09 23:20:11.853000,60.0,3942,26600,red
68587,ML1_20210909_231851_red,16107,q,2021-09-09 23:18:51.675000,60.0,3622,27605,red
68586,ML1_20210909_231733_red,16107,q,2021-09-09 23:17:33.464000,60.0,3379,27025,red
68585,ML1_20210909_231614_red,16107,q,2021-09-09 23:16:14.104000,60.0,2970,27914,orange
68584,ML1_20210909_231455_red,16107,q,2021-09-09 23:14:55.855000,60.0,2559,26928,orange
68583,ML1_20210909_231336_red,16107,q,2021-09-09 23:13:36.084000,60.0,2048,28860,orange
68582,ML1_20210909_231217_red,16107,q,2021-09-09 23:12:17.425000,60.0,1582,28894,orange
68581,ML1_20210909_231058_red,16107,q,2021-09-09 23:10:58.875000,60.0,1166,29205,yellow
68580,ML1_20210909_230940_red,16107,q,2021-09-09 23:09:40.096000,60.0,856,29041,yellow
68579,ML1_20210909_230821_red,16107,q,2021-09-09 23:08:21.866000,60.0,657,28675,yellow
68578,ML1_20210909_230703_red,16107,q,2021-09-09 23:07:03.266000,60.0,507,28958,yellow
68577,ML1_20210909_230542_red,16107,q,2021-09-09 23:05:42.286000,60.0,231,29464,yellow
68576,ML1_20210909_230422_red,16107,q,2021-09-09 23:04:22.301000,60.0,227,29874,yellow
68575,ML1_20210909_230303_red,16107,q,2021-09-09 23:03:03.407000,60.0,213,29709,yellow
68574,ML1_20210909_230144_red,16107,q,2021-09-09 23:01:44.307000,60.0,235,29440,yellow
68573,ML1_20210909_230025_red,16107,q,2021-09-09 23:00:25.952000,60.0,215,30255,yellow
68572,ML1_20210909_225534_red,16107,q,2021-09-09 22:55:34.118000,60.0,210,28764,yellow
68571,ML1_20210909_224955_red,02413,q,2021-09-09 22:49:55.325000,60.0,179,28334,yellow
68570,ML1_20210909_224835_red,02413,q,2021-09-09 22:48:35.799000,60.0,448,26190,yellow
68569,ML1_20210909_224716_red,02413,q,2021-09-09 22:47:16.940000,60.0,204,24961,yellow
68568,ML1_20210909_224557_red,02413,q,2021-09-09 22:45:57.419000,60.0,614,26094,yellow
68567,ML1_20210909_224437_red,02413,q,2021-09-09 22:44:37.311000,60.0,222,28827,yellow
68566,ML1_20210909_224317_red,02413,q,2021-09-09 22:43:17.676000,60.0,279,30728,yellow
68565,ML1_20210909_224159_red,02413,q,2021-09-09 22:41:59.407000,60.0,264,28222,yellow
68564,ML1_20210909_224040_red,02413,q,2021-09-09 22:40:40.801000,60.0,288,31215,yellow
68562,ML1_20210909_223922_red,02413,q,2021-09-09 22:39:22.701000,60.0,224,30262,yellow
68561,ML1_20210909_223803_red,02413,q,2021-09-09 22:38:03.902000,60.0,238,29281,yellow
68563,ML1_20210909_223231_red,16107,q,2021-09-09 22:32:31.027000,300.0,4739,24843,red
68560,ML1_20210909_222712_red,16107,q,2021-09-09 22:27:12.664000,300.0,3711,28957,orange
68601,ML1_20210909_222040_red,16107,q,2021-09-09 22:20:40.896000,300.0,22228,50084,red
68559,ML1_20210909_221408_red,16107,q,2021-09-09 22:14:08.540000,300.0,,59046,red
68558,ML1_20210909_220304_red,16107,q,2021-09-09 22:03:04.832000,300.0,2341,44977,orange
68557,ML1_20210909_215602_red,16107,q,2021-09-09 21:56:02.470000,300.0,414,36055,orange
68556,ML1_20210909_214848_red,16107,q,2021-09-09 21:48:48.215000,300.0,660,32946,orange
68555,ML1_20210909_214146_red,01664,q,2021-09-09 21:41:46.582000,60.0,290,29729,yellow
68554,ML1_20210909_214027_red,01664,q,2021-09-09 21:40:27.537000,60.0,271,27259,yellow
68553,ML1_20210909_213909_red,01664,q,2021-09-09 21:39:09.232000,60.0,216,31516,yellow
68552,ML1_20210909_213750_red,01664,q,2021-09-09 21:37:50.367000,60.0,299,29958,yellow
68551,ML1_20210909_213631_red,01664,q,2021-09-09 21:36:31.192000,60.0,223,31916,yellow
68550,ML1_20210909_213501_red,01276,q,2021-09-09 21:35:01.853000,60.0,445,31068,yellow
68549,ML1_20210909_213342_red,01276,q,2021-09-09 21:33:42.263000,60.0,397,27118,yellow
68548,ML1_20210909_213222_red,01276,q,2021-09-09 21:32:22.514000,60.0,453,29014,yellow
68547,ML1_20210909_213104_red,01276,q,2021-09-09 21:31:04.508000,60.0,489,30721,yellow
68546,ML1_20210909_212934_red,00934,q,2021-09-09 21:29:34.659000,60.0,367,28937,yellow
